0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.028612758999999998,0.15606864,-0.09805831,-0.95984125,-0.013937563,-0.22259304,0.059318617000000004,0.21872549,0.30334479999999997,-0.34087512,0.17208888,0.23792845,-0.013001857,-0.1786786,-0.095810816,-0.06158247,-0.88466567,0.03955103,0.18912582,-0.7501142,-0.07432554,0.3554724,-0.36120784,-0.21825275,0.09784254,-0.072589375,-0.11165979,0.07412792,0.54406077,-0.49411556,0.16634955,0.34474385,0.25996688,-0.16015279999999998,0.69419116,0.072717845,-0.26579657,0.06574303,0.08775162,-0.13399693,0.028494064,0.25555012,0.0007234501,-0.020401942,-0.16275874,0.15970773,-0.9193300999999999,-0.35160166,0.16927324,0.25155896,0.43188679999999996,0.045374762,-0.019442055,-0.07208774,0.11468710000000001,0.0032707825,0.05610911,-0.037683822,-0.025933165,0.31843546,-0.15660296,-0.047597148,0.5022649,-0.018730713
0.027139036000000002,0.16388327,-0.099694796,-0.95630914,-0.010249218000000001,-0.21903437,0.06207286,0.23548089999999997,0.290143,-0.36569256,0.17976178,0.24348068,-0.016848758000000002,-0.19623229,-0.108664684,-0.06474901,-0.87225384,0.03816919999999999,0.18915594,-0.75196165,-0.074929364,0.35695642,-0.3765321,-0.22680075,0.10293822,-0.06945345,-0.1190414,0.06658358,0.5702029000000001,-0.49378420000000006,0.18024926,0.33640414,0.28280744,-0.17939389,0.6924014000000001,0.07194913,-0.26453045,0.058414925,0.10052513,-0.13476856,0.033444073,0.28114066,0.0008299291,-0.030615623999999998,-0.15809108,0.18097852,-0.91969913,-0.35498083,0.19245706,0.25621644,0.44312063,0.04933083,-0.023589297999999998,-0.070219815,0.12409871,0.0009413852000000001,0.056581713,-0.03840705,-0.030646892000000002,0.31971905,-0.164231,-0.048785027,0.49851182,-0.0258334
0.029594164,0.15610763,-0.0997529,-0.95262843,-0.010372726,-0.23930660000000004,0.06166773,0.226102,0.29908746,-0.343971,0.1642925,0.24890983,-0.0122365635,-0.18156178,-0.09784137,-0.0629621,-0.8812568999999999,0.038921025,0.18391795,-0.74155945,-0.073681824,0.36212259999999996,-0.39198107,-0.22551326,0.10775145,-0.07344319,-0.11655481,0.06617974,0.5674107,-0.51512325,0.17164768,0.3429636,0.27824646,-0.17241737,0.6946025,0.073596075,-0.2569043,0.060326934000000006,0.09180689,-0.13317485,0.030257419,0.27045926,-0.0007723147,-0.020305473,-0.14980823,0.1805796,-0.9158784,-0.3440068,0.18480635,0.25243598,0.41921133,0.047549087999999996,-0.019973516,-0.06759434,0.11771648400000001,0.0028642307,0.050068866,-0.037905976,-0.02569962,0.32114446,-0.16186684,-0.050760854,0.5095086,-0.024822012999999997
0.031501386,0.16764796,-0.10051941,-0.96037275,-0.013816565,-0.2408045,0.06448183,0.23006862,0.30129474,-0.36248326,0.17736712,0.2487529,-0.015163896000000001,-0.20112026,-0.102377735,-0.06035048,-0.8757439,0.040835153,0.18891561,-0.76173294,-0.07837196,0.36982763,-0.3807959,-0.21679395,0.10962666,-0.07137003,-0.10940666,0.070478134,0.5904135,-0.504929,0.18353857,0.33654326,0.28260815,-0.18039398,0.6796081,0.08056925,-0.26162379999999996,0.0568562,0.103548266,-0.13601425,0.030483318,0.27327898,0.0063265227,-0.026431367,-0.1484828,0.18045425,-0.9163703000000001,-0.3552808,0.1841924,0.25478825,0.43252757,0.04793610400000001,-0.02345905,-0.07104705,0.11654735,0.0018305582999999998,0.048743117999999995,-0.025742272000000004,-0.027255502999999997,0.32642874,-0.16794668,-0.04757226,0.5138067,-0.022999905
0.029525337999999998,0.16360994,-0.09706735,-0.95599425,-0.011355361999999999,-0.23128499,0.06407803,0.23559874,0.29336002,-0.35619026,0.18103117,0.24574228,-0.009962608000000001,-0.17154263,-0.09158767,-0.06187554,-0.876777,0.04019617,0.18895136,-0.74979615,-0.07161317,0.36187032,-0.38715094,-0.22649467,0.10219661,-0.06970659,-0.11625160000000001,0.07360349599999999,0.5716125,-0.50622904,0.17836715,0.34089324,0.27786806,-0.16951448,0.69649404,0.07484274,-0.2604138,0.061412102999999996,0.09346663,-0.13243401,0.031204026,0.26721942,-0.0009874491,-0.023272362,-0.16038433,0.17504433,-0.91620404,-0.35667968,0.1851698,0.25115478,0.4318505,0.049285848,-0.01837961,-0.07100515,0.11972092,0.0014730435999999998,0.054181434,-0.036595453,-0.028619446,0.33299437,-0.16477879999999998,-0.048538614,0.5055359,-0.02355276
0.03609506,0.16833057,-0.10275349,-0.9591558000000001,-0.012849695,-0.24853516,0.06315021,0.22535025,0.30141640000000003,-0.37169814,0.16778189,0.24649963,-0.014100235,-0.22051673,-0.10098927,-0.06269271,-0.8849950000000001,0.039863076000000004,0.19508806,-0.76257914,-0.07885359,0.3667511,-0.3850854,-0.21880229999999998,0.108401425,-0.074187905,-0.10894427,0.06864896,0.58493567,-0.5101819000000001,0.18241836,0.33969584,0.2911543,-0.1878995,0.6735229,0.07402963,-0.2685223,0.062387552,0.106719576,-0.14132429999999999,0.029535176,0.28361183,0.009474219,-0.029513266,-0.14697947,0.18681556,-0.9169723,-0.35582483,0.185549,0.26624352,0.4271758,0.04947477,-0.027205529,-0.06933088,0.1172493,0.0016358262,0.05061304,-0.025485557000000002,-0.029103978,0.3198618,-0.1683674,-0.05105752,0.5193260999999999,-0.02725403
0.022699927999999998,0.16257554,-0.09832162,-0.96122664,-0.013998868000000001,-0.23901531,0.07078431,0.22553822,0.29966038,-0.3687066,0.18472458,0.2392716,-0.015539806000000001,-0.1866799,-0.10079782,-0.058480803,-0.8819443000000001,0.03951265,0.19489525,-0.7623006,-0.07734506599999999,0.36805853,-0.3807208,-0.22642949,0.10466697,-0.070520565,-0.10843433400000001,0.071253,0.58009505,-0.49655998,0.18193236,0.33599332,0.27549574,-0.17854579999999998,0.6805355,0.080238104,-0.2686612,0.06335908,0.10206544,-0.1378885,0.03304697,0.26643590000000006,0.0062335324,-0.022234412000000002,-0.15596305,0.16912201,-0.91561973,-0.35974208,0.17616627,0.26166812,0.44140115,0.046479832,-0.023546001,-0.075390205,0.116264835,0.0018510332,0.050647646,-0.030093547000000002,-0.02221064,0.3266481,-0.16300770000000003,-0.04855794,0.51458025,-0.018669153
0.020697478000000002,0.15507455,-0.08875205,-0.95574236,-0.0074387626,-0.21077123,0.058914904000000004,0.24495734,0.28507718,-0.37167633,0.18306240000000001,0.24077094,-0.010398802,-0.17830585,-0.09937912,-0.062421627,-0.8735129,0.035869278,0.18825072,-0.74603945,-0.07796217,0.35848147,-0.38369307,-0.24449685,0.09935893,-0.06660063,-0.12416997,0.06416321,0.571458,-0.49099767,0.18082228,0.335377,0.28555244,-0.18335985,0.6986196,0.07643562599999999,-0.27016106,0.06011054,0.10008152599999999,-0.13205329,0.038138155,0.2883691,-0.0015499792999999998,-0.028986154,-0.16295119,0.18607023,-0.9153839,-0.3598906,0.19790375,0.24999417,0.46297780000000005,0.04998284,-0.019877743,-0.06685196,0.124173544,0.0008719878999999999,0.052362476,-0.038122404,-0.034161102,0.32006657,-0.15791832,-0.04774559,0.50020057,-0.02518751
0.02667459,0.16113311,-0.0984981,-0.9614478000000001,-0.012356693,-0.22153604,0.059840575,0.22824161,0.29797890000000005,-0.3671718,0.17869571,0.23950325,-0.017985582,-0.2037844,-0.11345883,-0.06256611,-0.8767016,0.037935007,0.19059056,-0.7595735,-0.07990549,0.35882112,-0.36707774,-0.22096094,0.10412758,-0.070986055,-0.11469282,0.06519105,0.570595,-0.48560596,0.1787443,0.33919334,0.27958867,-0.18242228,0.6833836999999999,0.07970108,-0.26888192,0.05976645,0.10394271,-0.13811284,0.03264799,0.27656072,0.008910691,-0.028854636,-0.15287521,0.17870964,-0.92069775,-0.35251778,0.18725063,0.25668952,0.44842225,0.04766447,-0.026441937000000002,-0.068692684,0.11868439,0.0020545716,0.05331768,-0.03310307,-0.027753495,0.31058154,-0.16281791,-0.048135575,0.50292933,-0.024177905
0.036040783,0.16112220000000002,-0.08966043,-0.9587760000000001,-0.0076548913,-0.24776557,0.060732637,0.23328720000000003,0.30328277,-0.35676625,0.17076938,0.24361263,-0.004759529,-0.19601865,-0.08947687,-0.062003687,-0.8804291999999999,0.03890967,0.19222389,-0.750621,-0.07161183,0.3588887,-0.39310104,-0.22624402,0.10198836,-0.07287446,-0.11149366,0.0718769,0.5655356,-0.50615364,0.17994711,0.353165,0.28623083,-0.18074498,0.6978139,0.07171676,-0.26234078,0.06284516,0.09466402,-0.1337761,0.029296242000000004,0.27797383,0.004939487,-0.026198423,-0.16198477,0.18068925,-0.9124479999999999,-0.35665482,0.18429896,0.25176987,0.42850829999999995,0.050071015999999996,-0.020177625,-0.0676557,0.11471433,0.0028312528,0.05284483,-0.03295119,-0.029778792999999998,0.32253867,-0.16305256,-0.049724337,0.51142263,-0.030297088
