,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.022801068,0.16187054,-0.09894933,-0.9569466,-0.013257869,-0.20798172,0.06342417,0.2299942,0.28815186,-0.3586878,0.18952945,0.24113125,-0.019048955,-0.17765994,-0.1169806,-0.06322498,-0.8691175,0.03806358,0.18639247,-0.7506657,-0.0731256,0.3559776,-0.3674661,-0.22817531,0.104692414,-0.06961202,-0.12511548,0.06127663,0.56042135,-0.48780158,0.17440188,0.33882397,0.27245274,-0.17706235,0.69995743,0.076521076,-0.26095313,0.058621418,0.09441051,-0.1372705,0.034019064,0.26792592,0.004785137,-0.022149308,-0.15387054,0.1738908,-0.9210855,-0.35305098,0.18448484,0.2567087,0.4445162,0.04743349,-0.023129463,-0.0711182,0.12283882,0.0019186713,0.05525851,-0.04573606,-0.022058757,0.31979406,-0.16345833,-0.048735008,0.49329567,-0.019038867
1,0.03170732,0.15617336,-0.088161804,-0.9558552,-0.0060581933,-0.25589943,0.06316393,0.2351821,0.3021535,-0.35742384,0.16910183,0.24301685,-0.002462608,-0.18824282,-0.08953393,-0.06287808,-0.88458514,0.03735944,0.19178,-0.7466591,-0.07042491,0.35804856,-0.4070656,-0.23396116,0.1056674,-0.07253013,-0.11516692,0.06583266,0.5675985,-0.51324826,0.17958462,0.35097274,0.2926824,-0.18534116,0.70053315,0.072391964,-0.26118985,0.06299662,0.09384383,-0.1353462,0.030641781,0.28247306,0.005191629,-0.021675926,-0.15734853,0.1879813,-0.9105766,-0.35045376,0.18706936,0.25406864,0.4268545,0.04930416,-0.019446282,-0.06519776,0.11536903,0.0037450574,0.050081376,-0.03447166,-0.027522312,0.31842792,-0.16000992,-0.051141493,0.51646274,-0.03342061
2,0.03149413,0.16614264,-0.0912153,-0.95706743,-0.006201539,-0.23076016,0.064365484,0.23001137,0.29120532,-0.381051,0.18140668,0.23830493,-0.013760306,-0.200188,-0.10933008,-0.064874336,-0.8833405,0.035892233,0.19633652,-0.75075114,-0.07219525,0.35772738,-0.3905597,-0.23973417,0.0998307,-0.074426636,-0.12057705,0.05979695,0.56604767,-0.5031402,0.18231821,0.3476923,0.29680437,-0.19353518,0.69169056,0.06395753,-0.27390692,0.06830147,0.10840624,-0.14095837,0.03507885,0.29746312,0.009398034,-0.030056637,-0.15688778,0.18759237,-0.91544205,-0.36386395,0.19108038,0.27195886,0.44436845,0.050766427,-0.028011603,-0.06852215,0.119714,-9.096865e-05,0.055016406,-0.042309094,-0.02769093,0.31796223,-0.16519044,-0.053780902,0.5054291,-0.030628763
3,0.028604561,0.16085277,-0.10122059,-0.9574407,-0.011937503,-0.23517686,0.06662518,0.22730836,0.29594,-0.37566635,0.16983995,0.24631009,-0.020368282,-0.21261391,-0.09333207,-0.06228483,-0.88386977,0.037809785,0.19590715,-0.75901806,-0.081569925,0.36910015,-0.38651326,-0.23892929,0.10936881,-0.07328223,-0.11463835,0.06771795,0.5801159,-0.5073435,0.18065974,0.33296794,0.29005113,-0.19469914,0.67272043,0.07615319,-0.27340534,0.06335339,0.105569065,-0.14368056,0.0339105,0.29244602,0.007822486,-0.027002055,-0.14498611,0.18845962,-0.9173834,-0.35363683,0.18741432,0.26507774,0.44665217,0.04772036,-0.0243212,-0.067308515,0.12286326,0.0016379976,0.0470608,-0.028238634,-0.028756138,0.3181586,-0.16359806,-0.05221771,0.5145007,-0.023943512
4,0.033492874,0.16229276,-0.09797302,-0.95846134,-0.011405636,-0.25656855,0.0632634,0.23298869,0.3011196,-0.36926842,0.16914696,0.24570157,-0.0063843424,-0.21959291,-0.100115724,-0.06182328,-0.880566,0.038884427,0.19077453,-0.75886995,-0.078263514,0.3634586,-0.3969809,-0.22191396,0.11287621,-0.07244032,-0.11404844,0.061983947,0.5878017,-0.5071398,0.18540913,0.3415346,0.297988,-0.19847728,0.6826325,0.08012417,-0.2599993,0.055803668,0.103464924,-0.13810879,0.03074451,0.28652072,0.012817833,-0.027454458,-0.14538522,0.19327064,-0.91222626,-0.35111466,0.19067954,0.25965494,0.4258575,0.049333356,-0.02386788,-0.065841965,0.116113074,0.004935509,0.047283523,-0.025819551,-0.027290408,0.31425282,-0.1682309,-0.049567785,0.52253765,-0.030776333
5,0.012710873,0.1559425,-0.099151894,-0.95857674,-0.013615554,-0.2391494,0.076939605,0.2252761,0.29296952,-0.36649802,0.18900415,0.24026842,-0.015021949,-0.16822845,-0.10144253,-0.056686793,-0.88029176,0.039067067,0.19370756,-0.7588678,-0.07805572,0.37154734,-0.38804835,-0.23631316,0.106403016,-0.070838876,-0.11424142,0.069647975,0.5794653,-0.49820623,0.18135758,0.3284199,0.2709592,-0.18048343,0.68603134,0.086840406,-0.26478702,0.06133967,0.10110995,-0.13525614,0.036215328,0.26383415,0.0033849075,-0.019005831,-0.15445302,0.16626999,-0.9145779,-0.35605356,0.17742863,0.25794896,0.4462124,0.045145728,-0.02100576,-0.075169586,0.12013726,0.0027264087,0.046311714,-0.032750376,-0.017650485,0.33120993,-0.16026777,-0.04906364,0.51352423,-0.0134836165
6,0.036131028,0.17484899,-0.097776525,-0.95453256,-0.0044921283,-0.2615164,0.06508364,0.23865429,0.29415038,-0.39413866,0.17247245,0.24859837,-0.010103751,-0.23021317,-0.10111386,-0.066008046,-0.8816674,0.039438035,0.19896036,-0.76898396,-0.071128525,0.3581503,-0.406493,-0.2368417,0.10624855,-0.07458538,-0.11291202,0.07836025,0.5914455,-0.5103959,0.19751184,0.33485824,0.30764848,-0.19707678,0.68404454,0.066280134,-0.2708681,0.06203005,0.11987105,-0.13262627,0.03443753,0.30289534,0.004289244,-0.045351535,-0.15884067,0.19903529,-0.91528356,-0.36152434,0.19924417,0.27216542,0.43266279,0.05480156,-0.027370518,-0.06661577,0.12217669,-0.0030712236,0.049140256,-0.026425038,-0.03490406,0.32220528,-0.16913193,-0.052721903,0.51050097,-0.037316293
7,0.033810876,0.16411676,-0.101276174,-0.95706755,-0.012429801,-0.25736794,0.068382666,0.23292673,0.29724112,-0.37333813,0.16907872,0.25115642,-0.010558264,-0.21812057,-0.09989415,-0.062240157,-0.87967664,0.039000966,0.19116822,-0.7572575,-0.07933218,0.37056032,-0.40371364,-0.22820692,0.11705258,-0.07254216,-0.11658657,0.06047082,0.5964532,-0.5164631,0.1857453,0.33559722,0.30069453,-0.20251179,0.6806371,0.07908292,-0.26006266,0.055904783,0.10399062,-0.14192194,0.031932577,0.2906577,0.009386944,-0.02501703,-0.1375134,0.1998438,-0.91232216,-0.34895766,0.19374245,0.2620964,0.42294306,0.04941175,-0.024646278,-0.06589233,0.12087582,0.0037527604,0.045242332,-0.02380012,-0.02766578,0.32014698,-0.1696428,-0.05134228,0.52125126,-0.028635824
8,0.023280734,0.15980615,-0.09287841,-0.95673114,-0.007856136,-0.24821974,0.06653894,0.24673316,0.29196632,-0.38276348,0.1783947,0.2446647,-0.004685477,-0.20410374,-0.096107915,-0.060803767,-0.87606996,0.03735427,0.19188505,-0.7573315,-0.079938695,0.36573803,-0.40667892,-0.2394483,0.10994185,-0.06949423,-0.11949613,0.06272734,0.5982925,-0.5015654,0.19540377,0.33408746,0.30611655,-0.20405191,0.6839465,0.0821529,-0.26548618,0.054352444,0.10827272,-0.13438258,0.03707007,0.29530388,0.007839975,-0.031667504,-0.15138401,0.20055376,-0.9105357,-0.35766888,0.2029557,0.2573628,0.44737807,0.05113046,-0.023546416,-0.0672502,0.12138402,0.0032605834,0.044744484,-0.025430845,-0.032478157,0.31760252,-0.16459112,-0.048530962,0.51773274,-0.03351333
9,0.036567263,0.16273546,-0.09258538,-0.95460546,-0.0075869006,-0.24967372,0.06688002,0.23466295,0.2988059,-0.36970964,0.17739312,0.24670735,-0.005459908,-0.2021445,-0.09713812,-0.06353024,-0.87469167,0.03704241,0.18930054,-0.74449337,-0.06950734,0.36127463,-0.41401285,-0.23816152,0.11067159,-0.07332223,-0.1220948,0.053469747,0.57414997,-0.5201364,0.18303317,0.355517,0.30641365,-0.20843181,0.7028175,0.072705805,-0.25154456,0.05864428,0.09746613,-0.13915624,0.031467006,0.29857183,0.01439659,-0.023808282,-0.14549759,0.19827567,-0.908176,-0.35688978,0.19384237,0.26848143,0.4169018,0.05195424,-0.023679523,-0.063500576,0.11821101,0.0042002485,0.04863557,-0.038683724,-0.02109207,0.32166603,-0.16734064,-0.052685022,0.5165186,-0.032415494
