0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.027358048,0.15816529999999998,-0.08946743,-0.96004885,-0.007433426,-0.22918348,0.058414135,0.23356564,0.29523903,-0.3648587,0.17764741,0.23831825,-0.010241867,-0.19356903,-0.09902222,-0.062096793,-0.88114995,0.037391186,0.19200963,-0.7546722,-0.07549327,0.3594349,-0.37675336,-0.23030548,0.09992866,-0.070419244,-0.11490772,0.07224157,0.5625618,-0.48977897,0.18077327,0.34105405,0.28019676,-0.18180308,0.6962738,0.07391156,-0.27202725,0.06420226,0.099998064,-0.13439097,0.03427748,0.2797673,0.0016105817999999999,-0.029320871000000002,-0.16497435,0.18020234,-0.91631633,-0.35420904,0.18667728,0.24981517,0.45060945,0.049683175999999996,-0.022503417,-0.06825202,0.12062271,0.00039951844,0.05348155,-0.032343954,-0.033261143,0.31605372,-0.15732402,-0.048537675,0.5001844,-0.026016194
0.026543782999999998,0.16040823,-0.09218137,-0.9589749,-0.009947972,-0.22353579999999998,0.061320186,0.23430443,0.296381,-0.3560816,0.17831688,0.24408579999999996,-0.010080613,-0.18742794,-0.09601349,-0.061422195,-0.8751494000000001,0.03826612,0.1860947,-0.74736595,-0.07461244,0.36396682,-0.37953898,-0.22782489999999997,0.10211451,-0.07136483,-0.11752399,0.06834052,0.5697898,-0.5012909999999999,0.17744164,0.34420276,0.28028724,-0.17951472,0.69568384,0.07539927,-0.26080388,0.06012764,0.095739104,-0.13333803,0.03232345,0.27592394,0.0042157327000000005,-0.02455296,-0.15495345,0.1799975,-0.9154726000000001,-0.35489878,0.18761376,0.25106367,0.4416202,0.048962805,-0.021589365,-0.06710300599999999,0.11818855,0.0014253905999999999,0.04831796,-0.0353903,-0.029233124,0.32258743,-0.161886,-0.048521966,0.5038456,-0.023627091
0.021463502000000002,0.165129,-0.093365856,-0.95888823,-0.00932897,-0.21898869,0.06324817,0.24581379,0.28642386,-0.38602737,0.1902308,0.244662,-0.015784943,-0.19830517,-0.108990744,-0.060928863,-0.86753637,0.037155482999999996,0.18713367,-0.7581818,-0.08100054400000001,0.36787754,-0.38286440000000005,-0.23654374,0.106795944,-0.06650202,-0.1210549,0.063467674,0.5981808000000001,-0.49077266,0.19114879999999998,0.32993472,0.29402298,-0.19530152,0.6845943,0.08293735,-0.26814547,0.055447314000000004,0.113271795,-0.1345256,0.038985383,0.29308793,0.00486908,-0.032238707000000005,-0.14865847,0.19457978,-0.91600925,-0.35769520000000005,0.20460033,0.25524977,0.46321395,0.050965212,-0.026905562999999997,-0.06706705,0.12539989,-0.0021064638,0.04601884,-0.030819137000000003,-0.033018142,0.32171178,-0.16586915,-0.04791707,0.50243676,-0.024869122
0.036400884,0.16720587,-0.1003,-0.9567573,-0.010920515,-0.2614589,0.067595445,0.23025416,0.2964455,-0.38172690000000004,0.16604844,0.25156710000000004,-0.008625169,-0.21786028,-0.09192611,-0.06252182,-0.88311267,0.039394174,0.19725864,-0.76139414,-0.07932360000000001,0.3715671,-0.40558857,-0.22751060000000004,0.111064434,-0.07516228,-0.11420815,0.06661028,0.59651905,-0.52401245,0.18759085,0.34125120000000003,0.3039564,-0.19978447,0.6762524999999999,0.074762,-0.26520166,0.061992344000000005,0.11285887,-0.14141753,0.03062744,0.29633185,0.009762765999999999,-0.029364642000000003,-0.14181575,0.1961565,-0.9123752,-0.36017597,0.19380926,0.26450405,0.42601990000000006,0.05033954,-0.026779337,-0.0644489,0.12012725,0.00042813356,0.05068019,-0.025646385,-0.030516337999999997,0.32741240000000005,-0.17375508,-0.05209345,0.5246217,-0.029645792999999997
0.037885033,0.17711054,-0.09456991,-0.9572569,-0.008124606999999999,-0.22678952,0.056804165,0.24412072,0.28592864,-0.3902934,0.18675663,0.24635503,-0.017506095,-0.20829214,-0.10344222,-0.06608544,-0.8718333,0.039733175,0.19246563,-0.765938,-0.07356697,0.35792482,-0.3831775,-0.22826333,0.10076744,-0.06969864,-0.11837697,0.08027198,0.5869441999999999,-0.49272567,0.19101685,0.33302626,0.29412147,-0.18479596,0.691651,0.06936521,-0.27142248,0.059014156,0.11637721,-0.13063286,0.037745245,0.2936227,0.0027040094,-0.044438567000000005,-0.1652681,0.18720233,-0.9194825000000001,-0.36653557,0.2014952,0.26144305,0.44777912,0.054529592,-0.025537577000000002,-0.068204105,0.12440322,-0.0034785320000000003,0.05925977,-0.03386313,-0.036613848,0.32596895,-0.16827263,-0.046332825,0.4992393,-0.026951078
0.030066729,0.17263052,-0.096176654,-0.9533443000000001,-0.00848213,-0.20571405,0.058392063,0.25026307,0.27529899999999996,-0.39633270000000004,0.19166772,0.24682839,-0.018915089,-0.19949268,-0.10736853,-0.06644346,-0.86768603,0.03763368,0.19215062,-0.75882035,-0.076120384,0.35624942,-0.3834322,-0.24221994,0.09823361,-0.06593801,-0.12675995,0.07051102,0.58987564,-0.49434415,0.18881491,0.32845405,0.29844972,-0.1875311,0.69106793,0.069970615,-0.27353024,0.058423683,0.11690321599999999,-0.13135841,0.040583316,0.30377957,0.0010357043,-0.044121675,-0.16180773,0.19100724,-0.91995776,-0.3738042,0.21012174,0.26346284,0.46230164,0.054000884000000006,-0.02482311,-0.0675067,0.12925853,-0.0034923593,0.05944487,-0.040418632,-0.037437942,0.3287501,-0.16781822,-0.047354307000000005,0.498486,-0.026164002999999998
0.028825637,0.16624773,-0.09537492,-0.9582838,-0.009658936,-0.23801632,0.06553867,0.23717715,0.2899771,-0.38336456,0.18096939,0.24862564,-0.013427053000000001,-0.20512357,-0.10386608,-0.061883386,-0.87582976,0.03781402,0.19091703,-0.7605304,-0.0809979,0.37027103,-0.39287776,-0.23293594,0.10950174,-0.07082255,-0.11879949,0.06437789,0.5987706,-0.5058274,0.18973981,0.33380553,0.298906,-0.19792002,0.6801855,0.078961395,-0.2687768,0.058333583,0.11505081,-0.13759291,0.036360797,0.29526576,0.0067970622,-0.03052401,-0.14574371,0.19525499999999998,-0.9150616,-0.35825902,0.19963777,0.25965437,0.44775766,0.050177127,-0.02712325,-0.06612118,0.12301938,-0.0007111906,0.05074379,-0.028882002,-0.031687014,0.32378143,-0.16776094,-0.049809597000000004,0.51197207,-0.026511941
0.026697244,0.16647579,-0.09871150599999999,-0.9585353999999999,-0.0109528275,-0.2332784,0.060965624,0.23921429,0.29547068,-0.37289208,0.17774592,0.25007877,-0.014968687,-0.21117303,-0.101058915,-0.061932575,-0.87074864,0.039791413,0.18829374,-0.7633637,-0.08016856,0.3692219,-0.38049155,-0.22169362,0.10887065,-0.06888488,-0.11444569,0.07137544,0.59472185,-0.49907133,0.18841892,0.33148238,0.28779182,-0.18677747,0.68260145,0.08183098,-0.26261294,0.055656616,0.10832849,-0.13416687,0.033711396,0.28328317,0.0039005359999999996,-0.03353592,-0.1488145,0.19019796,-0.91800165,-0.354315,0.19620155,0.25145059999999997,0.44638056,0.05041142,-0.024966337,-0.06735703,0.12283174,-0.0010240196000000001,0.046530455,-0.024111582000000003,-0.03328619,0.32171350000000004,-0.16648735,-0.046935435,0.507532,-0.025640852999999998
0.027227726,0.166882,-0.09435333,-0.9589331,-0.009824096,-0.23733184,0.06476578,0.24088864,0.29613779999999995,-0.37507513,0.1833141,0.24849243,-0.012079429,-0.20382879999999998,-0.10063341,-0.061382245,-0.8714056999999998,0.038450506,0.18879333,-0.7572897,-0.07844721,0.36953828,-0.39120176,-0.2290649,0.109204635,-0.06924153,-0.11624329,0.06363684,0.59800166,-0.5043213,0.19086838,0.3384112,0.29654998,-0.19429860000000002,0.6830911999999999,0.08023477,-0.26196748,0.05583807,0.10732536,-0.13686067,0.03430972,0.28856662,0.008807335,-0.029117431000000003,-0.14664115,0.19426961,-0.91440016,-0.3587384,0.1974346,0.25678328,0.44470397,0.05089854,-0.025853083,-0.06773707,0.11913404,-0.00022495256,0.045083757,-0.028129658,-0.029843948999999998,0.32477635,-0.16837333,-0.048747107000000005,0.5132053,-0.028042302999999998
0.021956936,0.16090379999999999,-0.09994832,-0.9601724,-0.016374782,-0.22300541,0.06842965,0.23018903,0.29610416,-0.36580852,0.1862412,0.24417846,-0.014953706,-0.19036232,-0.10259176,-0.058920067,-0.8720767,0.03865632,0.19000226,-0.75612265,-0.08120106,0.36704344,-0.37559068,-0.22885844,0.10903456,-0.06856779,-0.11911053,0.05979926,0.58188903,-0.49635005,0.17932853,0.33530027,0.27948973,-0.18869366,0.6831656999999999,0.08478559,-0.26261979999999996,0.057671107,0.09743077,-0.14088118,0.033440347999999995,0.27318358,0.008967184,-0.019855106,-0.14600676,0.17936777,-0.9155004999999999,-0.35887313,0.18257935,0.25844133,0.44663593,0.046705104000000004,-0.023405877999999998,-0.07146159,0.11975813,0.0031927258000000003,0.046919283,-0.03174757,-0.022509117000000002,0.32514808,-0.16598769,-0.04800792,0.51180315,-0.01783488
